1,0.0,0.0,0.0,2.5034398731804686e-06,3.992210622527637e-06,4.071619059686782e-06,3.07687128042744e-06,0.0,0.0,0.0,0.0,0.0,3.2103375815495383e-06,-4.123550752410665e-06,-4.838108907279093e-06,-4.85320470033912e-06,-4.4237763177079614e-06,1.0291736316503375e-06,0.0,0.0,0.0,3.88044736610027e-06,-4.799436283065006e-06,-4.474640263651963e-06,4.912310487270588e-06,-4.871435521636158e-06,4.836560492549324e-06,-4.538302619039314e-06,-1.6040499986047507e-06,0.0,-3.599177716751001e-06,4.705717856268166e-06,-4.930631803290453e-06,4.858431111642858e-06,4.961993454344338e-06,-4.8120996325451415e-06,4.951959454047028e-06,3.520856580507825e-06,-4.3051304601249285e-06,2.529987341404194e-06,-4.162358891335316e-06,4.874898422713159e-06,-4.908976734441239e-06,4.928749604005134e-06,4.969228939444292e-06,-4.947254637954757e-06,4.932402589474805e-06,4.795186214323621e-06,-4.726027327706106e-06,3.618815526351682e-06,-3.877251856465591e-06,4.7957341848814394e-06,-4.960774731443962e-06,-4.874781552643981e-06,4.886203441856196e-06,-4.962570073985262e-06,-4.899301529803779e-06,-4.948175046592951e-06,-4.8249485189444385e-06,3.889110757882008e-06,-3.0381515898625366e-06,4.574917511490639e-06,-4.912105850962689e-06,-4.907454695057822e-06,-4.6592244871135335e-06,-4.832118975173216e-06,4.839286248170538e-06,-4.911350515612867e-06,-4.2516994653851725e-06,2.7292869617667748e-06,0.0,3.3203750717802905e-06,-2.282701416334021e-06,4.921767867926974e-06,4.925965185975656e-06,4.69375208922429e-06,4.910727966489503e-06,4.355807504907716e-06,3.452019882388413e-06,0.0,0.0,0.0,-3.1658789794164477e-06,4.546195214061299e-06,4.836457264900673e-06,4.6206696424633265e-06,-3.1467827739106724e-06,-3.3894348234753124e-06,0.0,0.0,0.0,0.0,0.0,-3.2641196412441786e-06,-3.946015567635186e-06,-3.205242819603882e-06,7.28960799278866e-07,0.0,0.0,0.0
200,0.0,0.0,0.0,-5.9429643442854285e-05,8.102801803033799e-05,2.0909315935568884e-05,-6.649484566878527e-05,0.0,0.0,0.0,0.0,0.0,-6.513591506518424e-05,0.00011778688349295408,-9.871421934803948e-05,-7.239044498419389e-05,0.0001033150329021737,-0.00011591851216508076,0.0,0.0,0.0,0.00023696028802078217,-0.00023386185057461262,0.00021978105360176414,-0.00014758673205506057,-4.9616275646258146e-05,0.0006649403949268162,-0.0002536665997467935,0.0002365896216360852,0.0,0.0001920703361975029,-0.00028240919345989823,-0.00016272530774585903,0.00020485217100940645,-0.00023455948394257575,-0.00019738412811420858,0.000222825474338606,-0.00025858954177238047,-0.0002958690747618675,0.0002893826749641448,0.00016099614731501788,-0.00014838621427770704,-0.00020219493308104575,0.00013295808457769454,-0.00014600106806028634,-4.777898357133381e-05,0.00030660576885566115,-0.00019170470477547497,-0.00034249472082592547,0.00032337525044567883,0.0002710656845010817,-0.0002896154182963073,-1.159026305685984e-05,0.00018645974341779947,0.00013837034930475056,9.060332376975566e-05,0.00024495209800079465,-0.00031786473118700087,-0.00023935984063427895,0.00024843320716172457,5.092552964924835e-05,-4.0202259697252885e-05,-0.00021876118262298405,0.00022235073265619576,2.558360756665934e-05,0.00015216012252494693,0.00032862709485925734,-0.0003467091009952128,1.4017797184351366e-05,1.1558246114873327e-05,0.0,0.00024637478054501116,-0.0001651397906243801,-8.718272147234529e-05,-0.00022688637545797974,-0.00015599699690937996,0.00010454894800204784,-0.00015244816313497722,0.0002835287887137383,0.0,0.0,0.0,0.00010000307520385832,0.0002847435243893415,-6.503897020593286e-05,-0.00013975671026855707,-9.825336746871471e-06,6.450838554883376e-05,0.0,0.0,0.0,0.0,0.0,-4.0874092519516125e-05,6.787662277929485e-05,0.00013190101890359074,4.665363576350501e-06,0.0,0.0,0.0
400,0.0,0.0,0.0,1.8467702830093913e-05,0.000263455614913255,0.00013433038839139044,-2.905213477788493e-05,0.0,0.0,0.0,0.0,0.0,-0.00010491163266124204,7.258276309585199e-05,-0.00019246085139457136,-0.0002553234517108649,7.310434739338234e-05,-0.00015733354666735977,0.0,0.0,0.0,0.00023148981563281268,-0.0002151244698325172,0.00023238178982865065,-0.0001248690387001261,8.520746632711962e-06,0.0007953328895382583,-0.00023961285478435457,0.00023639861319679767,0.0,0.00019662754493765533,-0.00037720162072218955,-0.00014581435243599117,0.0001287603663513437,-0.0002699351462069899,-0.00022767091286368668,0.00019995475304313004,-0.0002629258087836206,-0.0002705923980101943,0.00026461356901563704,0.00015273057215381414,-0.00014604681928176433,-0.00018042788724415004,3.6597407415683847e-06,-0.00011730236292351037,1.2048591088387184e-05,0.0002970299683511257,-0.0002052516647381708,-0.0003196404140908271,0.0002965183521155268,0.00027179199969395995,-0.0003067912766709924,8.440748933935538e-05,0.00018549581000115722,0.00024098715221043676,0.0001473726297263056,0.0002589916985016316,-0.0002944056468550116,-0.00016932211292441934,0.0001880485360743478,7.180140528362244e-05,-7.855589501559734e-05,-0.0002483753487467766,0.00016934562881942838,-4.373202045826474e-06,0.00012073441030224785,0.0003011275257449597,-0.0003890386433340609,0.0001583854027558118,-0.00013015870354138315,0.0,0.0002492553903721273,-0.0001549296866869554,-9.131187835009769e-05,-0.0002099877456203103,-0.0001597696973476559,0.00010062811634270474,-0.0001488954439992085,0.0002904424036387354,0.0,0.0,0.0,9.608216350898147e-05,0.0006330019095912576,1.9292680008220486e-05,-5.587322448263876e-05,0.00017483455303590745,8.28427291708067e-05,0.0,0.0,0.0,0.0,0.0,-0.0002533936349209398,-2.5097398975049146e-05,3.7066922232043e-05,-0.0004535241751000285,0.0,0.0,0.0
600,0.0,0.0,0.0,-2.4711105652386323e-05,5.040956239099614e-05,6.782463606214151e-05,-1.3998099348100368e-05,0.0,0.0,0.0,0.0,0.0,-0.00021439223201014102,7.167518197093159e-05,-5.6649641919648275e-05,-0.00014363942318595946,5.277866148389876e-05,-0.00025616155471652746,0.0,0.0,0.0,0.00017133529763668776,-0.00014205680054146796,0.0003351555787958205,-8.451203029835597e-05,3.251065936638042e-05,0.0009743099799379706,-0.00017444035620428622,0.00019181026436854154,0.0,0.0002983094018418342,-0.0006810809136368334,-7.75365115259774e-05,4.305917536839843e-05,-0.00037088055978529155,-0.0003578412579372525,0.00013586870045401156,-0.00022794633696321398,-0.00020335927547421306,0.00020154652884230018,0.00017469169688411057,-0.00015228641859721392,-9.684493852546439e-05,-2.7265121389064007e-05,-7.570983143523335e-05,-7.830602407921106e-05,0.00026184660964645445,-0.0001806618965929374,-0.00025913844001479447,0.00023503985721617937,0.0005110375350341201,-0.0005388979334384203,0.00021846046729478985,0.0001346722710877657,0.00023070475435815752,0.00012223090743646026,0.00022848256048746407,-0.00026145318406634033,-6.29532805760391e-05,9.702736861072481e-05,0.00018694941536523402,-0.00020291146938689053,-0.00021617997845169157,8.731412526685745e-05,-5.7324614317622036e-05,5.7157394621754065e-05,0.0002450226165819913,-0.00037581383367069066,0.00037101440830156207,-0.00031450644019059837,0.0,0.00019865104695782065,-9.392994252266362e-05,-1.8396620362182148e-05,-0.0001352098915958777,-0.00010254253720631823,0.00016831675020512193,-9.514713019598275e-05,0.00024601834593340755,0.0,0.0,0.0,3.064674456254579e-05,0.0005222192266955972,6.257160566747189e-05,-2.922335988841951e-05,0.00010503154044272378,4.022305438411422e-05,0.0,0.0,0.0,0.0,0.0,-0.0002600545121822506,-6.83513717376627e-05,5.178886112844339e-06,-0.0003936839057132602,0.0,0.0,0.0
800,0.0,0.0,0.0,-6.322360422927886e-05,0.00019384376355446875,4.793915286427364e-05,-0.00010050491255242378,0.0,0.0,0.0,0.0,0.0,-0.0001582394470460713,0.0001482551742810756,-0.0001858512550825253,-0.00021249736892059445,0.00014523096615448594,-0.0001989732845686376,0.0,0.0,0.0,0.0002599609724711627,-0.00022084367810748518,0.0002510937920305878,-0.00016919012705329806,6.118851842984441e-07,0.0009279941441491246,-0.00025403473409824073,0.00028699159156531096,0.0,0.0004609313327819109,-0.0009232863085344434,-0.00015096046263352036,0.00010352239769417793,-0.00037627742858603597,-0.0002843818219844252,0.00021475862013176084,-0.0003260823432356119,-0.00028128159465268254,0.0002827520074788481,0.0003005431208293885,-0.0002724748046603054,-0.00016363336180802435,-8.941081432567444e-06,-0.00016068012337200344,-2.2381950657290872e-06,0.0003605739038903266,-0.0002924130531027913,-0.00034015547134913504,0.00031584635144099593,0.0006579208420589566,-0.000733349472284317,0.00018031307263299823,0.0002078724792227149,0.00035802103229798377,0.0002522444410715252,0.00033972450182773173,-0.00035956810461357236,-9.52555492403917e-05,0.00014717239537276328,0.00014446016575675458,-0.00016867011436261237,-0.00032660336000844836,0.00014075868239160627,2.9106520742061548e-05,0.00014000192459207028,0.00032528964220546186,-0.0005047768354415894,0.0004192537162452936,-0.0003492048417683691,0.0,0.0002901931875385344,-0.0001749880175339058,-0.00010289983038092032,-0.00021466454199980944,-0.0001923411909956485,6.640981155214831e-05,-0.00018440942221786827,0.0003442359738983214,0.0,0.0,0.0,0.00011297791206743568,0.0006270435987971723,-1.0440244295750745e-05,-9.475070692133158e-05,0.0002464291756041348,0.00014433370961342007,0.0,0.0,0.0,0.0,0.0,-0.00023248068464454263,-1.144467660196824e-06,6.300302629824728e-05,-0.0005901499534957111,0.0,0.0,0.0
1000,0.0,0.0,0.0,9.55297400651034e-06,0.00014226287021301687,0.0001654243969824165,-2.0781068087671883e-05,0.0,0.0,0.0,0.0,0.0,-0.0002663930645212531,7.648351311217993e-05,-0.00011759138578781858,-0.00032675787224434316,7.279575947904959e-05,-0.0003216003533452749,0.0,0.0,0.0,0.00017243185720872134,-0.00012581422924995422,0.000337047764332965,-7.904972153482959e-05,7.303754955501063e-06,0.0010806185891851783,-0.0001581630640430376,0.00020077917724847794,0.0,0.0003905748017132282,-0.0009405669406987727,-5.1805665862048045e-05,-7.988779543666169e-06,-0.00034380494616925716,-0.00040292952326126397,0.00014243715850170702,-0.00024128248332999647,-0.0002372070011915639,0.00022179013467393816,0.00022383566829375923,-0.00019486450764816254,-5.512783536687493e-05,-7.50720573705621e-05,-6.086369830882177e-05,-0.00013863889034837484,0.00029213709058240056,-0.00021486904006451368,-0.00026435876497998834,0.0002422704128548503,0.0006974368006922305,-0.0007497976184822619,0.00030873779905959964,0.00010981373634422198,0.0003245676343794912,0.00018533982802182436,0.0002719193871598691,-0.0002689706743694842,-2.070690788968932e-05,7.355788693530485e-05,0.00024158980522770435,-0.0002742014767136425,-0.00026764991343952715,1.896461435535457e-05,-6.074332486605272e-05,3.6528061173157766e-05,0.00023023251560516655,-0.0004588562878780067,0.00036404153797775507,-0.0003802051942329854,0.0,0.000207480406970717,-8.200804586522281e-05,-1.730718940962106e-05,-0.00012090875679859892,-0.00012442567094694823,0.00013450374535750598,-9.623218647902831e-05,0.0002677681331988424,0.0,0.0,0.0,2.370192487433087e-05,0.0006795176304876804,0.00010258251131745055,1.4316705346573144e-05,0.00023124094877857715,7.099346112227067e-05,0.0,0.0,0.0,0.0,0.0,-0.00041477862396277487,-0.00011817926861112937,-5.2910087106283754e-05,-0.0007172063342295587,0.0,0.0,0.0
1200,0.0,0.0,0.0,5.004935883334838e-05,0.0001642088609514758,0.00023305663489736617,5.725450137106236e-06,0.0,0.0,0.0,0.0,0.0,-0.00029276529676280916,5.366742698242888e-05,-0.0001242288708453998,-0.0004076848563272506,5.013981353840791e-05,-0.0003445616748649627,0.0,0.0,0.0,0.0001593877241248265,-0.00010573251347523183,0.00035336942528374493,-6.681341619696468e-05,2.2712891222909093e-05,0.0011023067636415362,-0.00014267340884543955,0.00019300081476103514,0.0,0.0004430214175954461,-0.0010742687154561281,-3.819235280388966e-05,-4.220481787342578e-05,-0.000370270136045292,-0.0004289583011996001,0.00012948109360877424,-0.0002360787329962477,-0.00024060672149062157,0.00021593172277789563,0.00023726797371637076,-0.0002039737009909004,-3.0882358259987086e-05,-6.581265915883705e-05,-3.327913873363286e-05,-0.00011224812624277547,0.0002918257669080049,-0.0002085626038024202,-0.00025116908363997936,0.00022991035075392574,0.0007568842847831547,-0.0008040881948545575,0.00034786268952302635,9.709209552966058e-05,0.00035651877988129854,0.00018944131443277001,0.0002714173751883209,-0.0002556362305767834,3.821625341515755e-06,5.38060994585976e-05,0.000269621261395514,-0.0003079311572946608,-0.0002752083819359541,-1.4960334738134407e-05,-8.248692756751552e-05,8.084023647825234e-06,0.0002096835378324613,-0.0004731029039248824,0.00036897987592965364,-0.00041136026266030967,0.0,0.00019677139061968774,-6.44992251181975e-05,2.141693357771146e-06,-9.852518269326538e-05,-0.0001131178141804412,0.00015088319196365774,-8.153994713211432e-05,0.0002631329989526421,0.0,0.0,0.0,4.991272362531163e-06,0.00069138512481004,0.00013272510841488838,5.426380812423304e-05,0.00026182993315160275,6.088518784963526e-05,0.0,0.0,0.0,0.0,0.0,-0.00045840186066925526,-0.0001524297404102981,-9.769680764293298e-05,-0.0008341429638676345,0.0,0.0,0.0
1400,0.0,0.0,0.0,6.332811608444899e-05,0.00017924966232385486,0.0002848922449629754,2.3171745851868764e-05,0.0,0.0,0.0,0.0,0.0,-0.00032450625440105796,4.832046397496015e-05,-0.0001263897429453209,-0.0004563310940284282,3.761126208701171e-05,-0.00037333875661715865,0.0,0.0,0.0,0.0001422812056262046,-8.366972906515002e-05,0.00038257293635979295,-6.094685886637308e-05,1.3033393770456314e-05,0.0011285417713224888,-0.00012486586638260633,0.00018085625197272748,0.0,0.0004954047035425901,-0.0011719793546944857,-1.613799759070389e-05,-4.663491199607961e-05,-0.000392403599107638,-0.0004492057778406888,0.00012477619748096913,-0.00022387399803847075,-0.00023791268176864833,0.00020951704937033355,0.0002657561853993684,-0.0002231939579360187,-1.591522595845163e-05,-3.3476528187748045e-05,-3.8261197914835066e-05,-0.00019604132103268057,0.0002861771499738097,-0.00020256878633517772,-0.00023999199038371444,0.0002198864967795089,0.0008713171700946987,-0.0008966176537796855,0.0003745107969734818,9.525530185783282e-05,0.00034319842234253883,0.00017474697961006314,0.0002663902996573597,-0.00024440549896098673,2.085961023112759e-05,4.045026798848994e-05,0.00030485939350910485,-0.00034326312015764415,-0.00026068242732435465,-3.429046046221629e-05,-0.0001021651696646586,-1.5558920495095663e-05,0.00019380832964088768,-0.0004678961413446814,0.00036208127858117223,-0.0004179552779532969,0.0,0.00017816227045841515,-4.644947330234572e-05,2.3807391698937863e-05,-8.071774936979637e-05,-0.00010268453479511663,0.00017238917644135654,-6.45629916107282e-05,0.00024991543614305556,0.0,0.0,0.0,-1.3319251593202353e-05,0.0006574475555680692,0.00013793038669973612,5.563176455325447e-05,0.0002431145985610783,4.526498742052354e-05,0.0,0.0,0.0,0.0,0.0,-0.00043835077667608857,-0.0001565580751048401,-9.96749076875858e-05,-0.000807483505923301,0.0,0.0,0.0
1600,0.0,0.0,0.0,-6.324666173895821e-05,0.00020096822117920965,0.00031649472657591105,-1.488038742536446e-05,0.0,0.0,0.0,0.0,0.0,-0.0002752049476839602,0.0001447345275664702,-0.00016536518523935229,-0.0005766050308011472,8.437826909357682e-05,-0.00031639280496165156,0.0,0.0,0.0,0.00019932525174226612,-0.0001393385900883004,0.0003307279839646071,-0.0001252485380973667,3.347487290739082e-05,0.0010735291289165616,-0.000186984078027308,0.0002522801805753261,0.0,0.0005300116026774049,-0.0011708150850608945,-6.353569187922403e-05,-1.4724368156748824e-05,-0.0004151005414314568,-0.0003903235192410648,0.00018922935123555362,-0.000300886167678982,-0.00031100554042495787,0.0002810619189403951,0.0003176828322466463,-0.0002796573971863836,-6.449715147027746e-05,2.6538822567090392e-05,-7.749139331281185e-05,-0.00012154589057900012,0.0003647404082585126,-0.0002800555375870317,-0.0003075189597439021,0.0002883293782360852,0.0008434229530394077,-0.0009123013005591929,0.0003260399680584669,0.00014064990682527423,0.0003880526346620172,0.0002212414110545069,0.0003358582907821983,-0.0003245582920499146,-2.8182614187244326e-05,9.72650814219378e-05,0.0002348411362618208,-0.00027450339985080063,-0.0002933091018348932,8.960392733570188e-06,-4.161190372542478e-05,3.76181815227028e-05,0.00025224871933460236,-0.0005398298380896449,0.00043315664515830576,-0.00045412141480483115,0.0,0.00023445374972652644,-9.808994946070015e-05,-3.174104858771898e-05,-0.00012491332017816603,-0.0001504046085756272,0.00012058641732437536,-0.00012411962961778045,0.00031472102273255587,0.0,0.0,0.0,3.7192916352069005e-05,0.0007056814501993358,8.795165194896981e-05,6.621356988034677e-06,0.0003067054785788059,0.00010772716632345691,0.0,0.0,0.0,0.0,0.0,-0.00040587058174423873,-0.000110523214971181,-5.645550481858663e-05,-0.0008791484287939966,0.0,0.0,0.0
1800,0.0,0.0,0.0,-1.8644612282514572e-05,0.00018724317487794906,0.00041980724199675024,4.630901094060391e-05,0.0,0.0,0.0,0.0,0.0,-0.000366386491805315,0.00010244042641716078,-0.00012490665540099144,-0.000606350542511791,3.204277527402155e-05,-0.00040635603363625705,0.0,0.0,0.0,0.00012824719306081533,-6.185006350278854e-05,0.00040143728256225586,-7.908739644335583e-05,-5.372142913984135e-05,0.0011689354432746768,-0.00011785973038058728,0.00019692473870236427,0.0,0.00044536180212162435,-0.0011089307954534888,2.1034546080045402e-05,-9.795532241696492e-05,-0.00046798595576547086,-0.00046463217586278915,0.00017022651445586234,-0.00025125202955678105,-0.00030756951309740543,0.0002552808728069067,0.00023961006081663072,-0.00021006194583605975,7.86820146458922e-06,-6.80399825796485e-05,-2.3331756892730482e-05,-0.00023362522188108414,0.00033845388679765165,-0.00023363129002973437,-0.0002637904544826597,0.0002475616638548672,0.0007372107356786728,-0.000784490373916924,0.0004188210587017238,7.279645797098055e-05,0.00034008221700787544,0.00014426439884118736,0.00029429225833155215,-0.00026776953018270433,-7.669671504118014e-06,7.035928865661845e-05,0.0002872569893952459,-0.000334560259943828,-0.00021193354041315615,-7.800621824571863e-05,-0.00011590249778237194,-4.461396747501567e-05,0.00018995835853274912,-0.0004954920150339603,0.0003161278727930039,-0.00036435265792533755,0.0,0.00016148459690157324,-2.2241709302761592e-05,3.279612064943649e-05,-5.33547718077898e-05,-8.735656592762098e-05,0.00020681456953752786,-5.667345249094069e-05,0.00025449885288253427,0.0,0.0,0.0,-3.631602521636523e-05,0.0006175052258186042,0.00013774042599834502,4.4559223169926554e-05,0.00023203463933896273,4.196530062472448e-05,0.0,0.0,0.0,0.0,0.0,-0.00039411470061168075,-0.00015769046149216592,-9.50577887124382e-05,-0.0008015232742764056,0.0,0.0,0.0
